5.995836257934570312e-01,-3.656849265098571777e-01,2.940992116928100586e-01
7.396607398986816406e-01,-3.805421590805053711e-01,2.830493748188018799e-01
5.200719833374023438e-01,-1.671704649925231934e-02,2.913602888584136963e-01
1.802560687065124512e-01,4.409507811069488525e-01,2.855962812900543213e-01
1.843806803226470947e-01,3.685833215713500977e-01,2.906283736228942871e-01
3.573636710643768311e-01,-2.503658086061477661e-02,2.737794518470764160e-01
4.396555721759796143e-01,-3.462118506431579590e-01,3.075363337993621826e-01
3.615369498729705811e-01,-1.772475093603134155e-01,2.813578546047210693e-01
-5.908242240548133850e-02,4.699960350990295410e-01,2.748946547508239746e-01
-3.102970123291015625e-01,9.496321082115173340e-01,2.062118351459503174e-01
-1.065787374973297119e-01,8.278396725654602051e-01,2.372068762779235840e-01
5.445510149002075195e-01,3.104494810104370117e-01,2.995661199092864990e-01
9.025437831878662109e-01,1.463720947504043579e-02,3.084391355514526367e-01
7.608397006988525391e-01,5.891732126474380493e-02,3.087833523750305176e-01
5.543367862701416016e-01,1.294518858194351196e-01,3.068495392799377441e-01
1.808606088161468506e-01,3.354707360267639160e-01,2.924986183643341064e-01
-4.700859487056732178e-01,6.988572478294372559e-01,1.478770673274993896e-01
-7.619361877441406250e-01,7.961463332176208496e-01,9.238350391387939453e-02
-4.476921558380126953e-01,9.750435948371887207e-01,1.787381470203399658e-01
-1.087242662906646729e-01,1.069382071495056152e+00,2.081332057714462280e-01
-9.687454998493194580e-02,1.011193633079528809e+00,2.164735347032546997e-01
-2.789441347122192383e-01,7.547888159751892090e-01,2.329752743244171143e-01
-4.085611104965209961e-01,5.273230075836181641e-01,1.821540594100952148e-01
-4.933069646358489990e-01,3.854598999023437500e-01,2.343272715806961060e-01
-6.629401445388793945e-01,-5.450711399316787720e-02,3.320020437240600586e-01
-6.965626478195190430e-01,-2.842910587787628174e-01,3.529841601848602295e-01
-5.724440217018127441e-01,-3.773210644721984863e-01,3.687661588191986084e-01
-3.556566536426544189e-01,-5.221886038780212402e-01,3.877033889293670654e-01
-2.180750072002410889e-01,-4.766038060188293457e-01,3.903443813323974609e-01
1.595197618007659912e-01,1.853944957256317139e-01,2.943475246429443359e-01
5.023710727691650391e-01,9.604540467262268066e-01,2.515948414802551270e-01
4.774018824100494385e-01,1.045268535614013672e+00,2.430336028337478638e-01
2.742844223976135254e-01,9.718634486198425293e-01,2.428415864706039429e-01
1.272761821746826172e-02,8.423737883567810059e-01,2.429905682802200317e-01
-1.245761215686798096e-01,7.887036800384521484e-01,2.403075695037841797e-01
-5.190804004669189453e-01,6.143098473548889160e-01,1.519091576337814331e-01
-8.495451211929321289e-01,5.180105566978454590e-01,2.023981809616088867e-01
-9.088070392608642578e-01,5.325762033462524414e-01,1.958843618631362915e-01
-9.443448781967163086e-01,5.755622982978820801e-01,1.799728423357009888e-01
-8.941437005996704102e-01,6.404845118522644043e-01,1.517356187105178833e-01
-6.501740217208862305e-01,8.141362667083740234e-01,1.011458784341812134e-01
-4.078113138675689697e-01,1.030774593353271484e+00,1.835886538028717041e-01
-2.530157566070556641e-01,6.264474987983703613e-01,2.492782771587371826e-01
1.260544657707214355e-01,-1.720490157604217529e-01,3.210910856723785400e-01
3.047606647014617920e-01,-2.211369723081588745e-01,2.987119555473327637e-01
3.972094357013702393e-01,4.257562160491943359e-01,2.912651896476745605e-01
3.748647570610046387e-01,8.175165057182312012e-01,2.607675492763519287e-01
4.849502444267272949e-02,4.990155100822448730e-01,2.767536640167236328e-01
-3.606067001819610596e-01,1.103881001472473145e-01,3.115901947021484375e-01
8.712127804756164551e-03,-2.791947424411773682e-01,3.683250844478607178e-01
-1.262472420930862427e-01,-5.815410614013671875e-01,3.962216377258300781e-01
-4.814237356185913086e-02,-4.290707707405090332e-01,3.896218836307525635e-01
-1.381238102912902832e-01,-1.379901319742202759e-01,3.539792001247406006e-01
-2.818434834480285645e-01,2.975000143051147461e-01,2.369239926338195801e-01
-1.874097585678100586e-01,1.757110208272933960e-01,2.668436765670776367e-01
5.880162119865417480e-02,-4.331338107585906982e-01,3.873622715473175049e-01
1.943326294422149658e-01,-7.206528782844543457e-01,4.007921814918518066e-01
8.726403117179870605e-02,-5.467432141304016113e-01,3.950552344322204590e-01
-3.335125744342803955e-01,1.934233605861663818e-01,2.850752174854278564e-01
-6.634980440139770508e-01,6.148564219474792480e-01,1.468464732170104980e-01
-3.766515254974365234e-01,8.566738963127136230e-01,2.093068510293960571e-01
9.014144539833068848e-03,1.105888485908508301e+00,2.125686854124069214e-01
1.578378677368164062e-01,1.049586892127990723e+00,2.288633584976196289e-01
2.187877297401428223e-01,7.872182726860046387e-01,2.582010626792907715e-01
-3.339053392410278320e-01,2.720174193382263184e-01,2.563654780387878418e-01
-1.155585408210754395e+00,3.068609833717346191e-01,2.250187098979949951e-01
-8.513672351837158203e-01,4.570904374122619629e-01,2.200999706983566284e-01
-3.252474069595336914e-01,7.292848229408264160e-01,2.305907011032104492e-01
-1.807725578546524048e-01,-3.117690384387969971e-01,3.802739381790161133e-01
-9.260172843933105469e-01,1.623588353395462036e-01,2.776811718940734863e-01
-9.811208248138427734e-01,2.228153347969055176e-01,2.616133391857147217e-01
-7.734832763671875000e-01,2.041554003953933716e-01,2.834350764751434326e-01
-1.648559868335723877e-01,3.981159925460815430e-01,2.770334482192993164e-01
5.183800458908081055e-01,6.112836003303527832e-01,2.799480557441711426e-01
4.621315896511077881e-01,5.369624495506286621e-01,2.845276594161987305e-01
-8.795540779829025269e-02,1.917942464351654053e-01,2.840056717395782471e-01
-5.341138839721679688e-01,-1.052064076066017151e-01,3.465957939624786377e-01
-4.639377295970916748e-01,-1.896454095840454102e-01,3.596342802047729492e-01
-2.032095789909362793e-01,-3.644399642944335938e-01,3.842058181762695312e-01
-2.636136487126350403e-02,-4.703212976455688477e-01,3.922101855278015137e-01
-2.843805849552154541e-01,-3.860113620758056641e-01,3.833664059638977051e-01
-6.736795902252197266e-01,-2.092329114675521851e-01,3.479501008987426758e-01
-7.080403566360473633e-01,-1.821847707033157349e-01,3.426209092140197754e-01
-2.987025678157806396e-01,-3.351148962974548340e-01,3.794134259223937988e-01
8.848834037780761719e-02,-4.486296772956848145e-01,3.893547058105468750e-01
8.278901875019073486e-02,-4.862969815731048584e-01,3.916187286376953125e-01
-2.324779331684112549e-02,-5.492783188819885254e-01,3.961814045906066895e-01
8.018922805786132812e-02,-5.408641099929809570e-01,3.947998881340026855e-01
5.088012218475341797e-01,-3.836588859558105469e-01,3.079355657100677490e-01
8.940382003784179688e-01,-1.862976253032684326e-01,2.635082900524139404e-01
5.411756038665771484e-01,-1.403655856847763062e-01,2.635541260242462158e-01
-4.607508182525634766e-01,9.050440788269042969e-02,3.183363676071166992e-01
-9.700192213058471680e-01,2.383870035409927368e-01,2.600381970405578613e-01
2.252953350543975830e-01,-2.951768636703491211e-01,3.268741667270660400e-01
-3.735883235931396484e-01,2.690125107765197754e-01,2.641001641750335693e-01
-6.011725664138793945e-01,4.789189994335174561e-01,2.044931650161743164e-01
-4.216148555278778076e-01,4.923156201839447021e-01,1.855368018150329590e-01
-7.820589542388916016e-01,4.705442786216735840e-01,2.185857743024826050e-01
-2.463997304439544678e-01,9.601452946662902832e-01,2.106924206018447876e-01
9.102386236190795898e-02,1.060084104537963867e+00,2.236777991056442261e-01
3.131455183029174805e-01,7.221881747245788574e-01,2.671056091785430908e-01
4.334744513034820557e-01,4.690657556056976318e-01,2.888503074645996094e-01
3.155560493469238281e-01,2.987855672836303711e-01,2.976525425910949707e-01
1.674540787935256958e-01,1.003733202815055847e-01,2.846109867095947266e-01
5.759685039520263672e-01,1.904710680246353149e-01,3.054051101207733154e-01
6.413954496383666992e-01,4.694854915142059326e-01,2.902482151985168457e-01
5.340802669525146484e-01,5.402108430862426758e-01,2.851030528545379639e-01
-1.495775282382965088e-01,2.076942473649978638e-01,2.713450491428375244e-01
-8.378236293792724609e-01,-1.268514841794967651e-01,3.254120647907257080e-01
-8.274555206298828125e-01,-7.170085329562425613e-03,3.121281564235687256e-01
-5.745780467987060547e-01,3.342749476432800293e-01,2.581041753292083740e-01
-3.544968962669372559e-01,5.489618182182312012e-01,2.096502929925918579e-01
-7.531789690256118774e-02,8.082944154739379883e-01,2.413402497768402100e-01
1.155706644058227539e-01,9.665377736091613770e-01,2.355879098176956177e-01
-5.150090157985687256e-02,8.212316036224365234e-01,2.414290010929107666e-01
-5.496079921722412109e-01,3.854022622108459473e-01,2.406376898288726807e-01
-8.841489553451538086e-01,8.818455040454864502e-02,2.934310436248779297e-01
-8.102324008941650391e-01,-1.785935088992118835e-02,3.151181936264038086e-01
-4.495373666286468506e-01,-3.975924253463745117e-01,3.770188093185424805e-01
-1.300146877765655518e-01,-6.834334135055541992e-01,3.979716300964355469e-01
1.469283849000930786e-01,-5.601199716329574585e-02,2.889650166034698486e-01
6.005740165710449219e-02,1.260769218206405640e-01,2.818023264408111572e-01
-8.353959023952484131e-02,2.515000700950622559e-01,2.857162654399871826e-01
-3.303590416908264160e-01,3.387133777141571045e-01,2.273842692375183105e-01
-5.213048458099365234e-01,4.060355424880981445e-01,2.290484607219696045e-01
-1.827939301729202271e-01,4.697477221488952637e-01,2.698207199573516846e-01
3.963918089866638184e-01,6.097839474678039551e-01,2.781224250793457031e-01
4.776916801929473877e-01,6.163976788520812988e-01,2.790310978889465332e-01
-1.505588591098785400e-01,4.473241865634918213e-01,2.733015418052673340e-01
-8.794257640838623047e-01,2.424917668104171753e-01,2.679163217544555664e-01
-9.397325515747070312e-01,1.568657159805297852e-01,2.771250605583190918e-01
-4.958164393901824951e-01,-2.347011417150497437e-01,3.621578216552734375e-01
7.972666621208190918e-02,-6.372701525688171387e-01,3.983224332332611084e-01
1.440975964069366455e-01,-5.746207237243652344e-01,3.995456099510192871e-01
9.143649041652679443e-02,-2.361996024847030640e-01,3.445247113704681396e-01
1.206683218479156494e-01,7.032840978354215622e-03,2.813471257686614990e-01
1.847998797893524170e-01,1.279501616954803467e-01,2.906036972999572754e-01
2.709717452526092529e-01,2.260354608297348022e-01,2.993748784065246582e-01
3.962956368923187256e-01,2.838052809238433838e-01,2.997505366802215576e-01
5.297747850418090820e-01,3.441860973834991455e-01,2.975886166095733643e-01
3.300641477108001709e-01,2.886754870414733887e-01,2.984363734722137451e-01
6.870223581790924072e-02,2.113608270883560181e-01,2.906953096389770508e-01
-6.393719911575317383e-01,-3.772420585155487061e-01,3.644120097160339355e-01
-4.845590591430664062e-01,-4.932800531387329102e-01,3.806152343750000000e-01
-4.328061044216156006e-01,-5.232948064804077148e-01,3.844986259937286377e-01
-6.171896457672119141e-01,-3.462713360786437988e-01,3.636461496353149414e-01
-8.615070581436157227e-01,-8.530218154191970825e-02,3.183888196945190430e-01
-3.735809922218322754e-01,4.063471853733062744e-01,2.081640362739562988e-01
-9.306135177612304688e-01,3.078397512435913086e-01,2.503090202808380127e-01
-4.759217500686645508e-01,5.470556765794754028e-02,3.252677619457244873e-01
3.135793209075927734e-01,-2.054956108331680298e-01,2.939985394477844238e-01
4.323469698429107666e-01,-3.249954432249069214e-02,2.773879170417785645e-01
2.975372076034545898e-01,4.552778005599975586e-01,2.874794602394104004e-01
2.085079550743103027e-01,7.298430800437927246e-01,2.629840970039367676e-01
1.450665891170501709e-01,5.057721734046936035e-01,2.796282470226287842e-01
5.630873143672943115e-02,2.316281795501708984e-01,2.907851934432983398e-01
-6.960880756378173828e-02,2.629338204860687256e-01,2.862551808357238770e-01
-2.979171276092529297e-01,4.433900117874145508e-01,2.369296252727508545e-01
-4.366757571697235107e-01,5.145158171653747559e-01,1.795559674501419067e-01
-1.647885590791702271e-01,6.600336432456970215e-01,2.514735758304595947e-01
1.515392810106277466e-01,7.884166836738586426e-01,2.553264200687408447e-01
3.031360208988189697e-01,5.081894397735595703e-01,2.837758064270019531e-01
4.434471428394317627e-01,-1.376330852508544922e-02,2.839621901512145996e-01
4.860260784626007080e-01,-1.565561294555664062e-01,2.664104700088500977e-01
4.558580815792083740e-01,-4.041805118322372437e-02,2.772787213325500488e-01
2.305742502212524414e-01,-1.320598274469375610e-02,2.735238373279571533e-01
-2.338784188032150269e-01,-7.605464756488800049e-02,3.479080796241760254e-01
-2.250552624464035034e-01,8.521197736263275146e-02,3.052031397819519043e-01
8.659881353378295898e-02,3.289052546024322510e-01,2.899267673492431641e-01
-4.584972560405731201e-01,5.666107535362243652e-01,1.671652495861053467e-01
-5.958936214447021484e-01,6.321756839752197266e-01,1.436067819595336914e-01
-1.888504922389984131e-01,-3.130722418427467346e-02,3.340941071510314941e-01
1.127352714538574219e-01,5.767785757780075073e-02,2.778489589691162109e-01
1.533181518316268921e-01,-3.850131630897521973e-01,3.630951046943664551e-01
4.566396176815032959e-01,-2.940336465835571289e-01,2.944529652595520020e-01
7.285027503967285156e-01,-1.531350761651992798e-01,2.642558217048645020e-01
3.513996601104736328e-01,1.933216303586959839e-01,3.021514117717742920e-01
5.273836851119995117e-01,-9.186320006847381592e-02,2.692338824272155762e-01
5.849189758300781250e-01,-3.307591378688812256e-01,2.875372171401977539e-01
3.663218617439270020e-01,-2.262038737535476685e-01,2.911038994789123535e-01
-1.242660656571388245e-01,8.406635373830795288e-02,2.886002659797668457e-01
-2.793789207935333252e-01,3.891535103321075439e-01,2.387101501226425171e-01
-4.489443898200988770e-01,4.602513611316680908e-01,1.935099065303802490e-01
-6.324369907379150391e-01,5.411244034767150879e-01,1.757240593433380127e-01
-5.055083036422729492e-01,3.551458120346069336e-01,2.478963136672973633e-01
-3.216401934623718262e-01,-1.567175239324569702e-02,3.389762043952941895e-01
-3.660633862018585205e-01,-3.369462117552757263e-02,3.426545262336730957e-01
-6.358143091201782227e-01,2.121935635805130005e-01,2.886188924312591553e-01
-8.111716508865356445e-01,3.731172084808349609e-01,2.434871196746826172e-01
-6.181674003601074219e-01,3.425695300102233887e-01,2.563091218471527100e-01
-2.586856782436370850e-01,2.528514266014099121e-01,2.499181330204010010e-01
-2.751153707504272461e-01,1.429353505373001099e-01,2.938995361328125000e-01
-4.594609737396240234e-01,2.347805351018905640e-01,2.827149629592895508e-01
-3.478520512580871582e-01,4.214316606521606445e-01,2.083541452884674072e-01
-2.343658059835433960e-01,6.770865321159362793e-01,2.451799511909484863e-01
-4.002541005611419678e-01,6.749958395957946777e-01,1.896801292896270752e-01
1.714765131473541260e-01,5.882624983787536621e-01,2.738321721553802490e-01
3.991223275661468506e-01,4.750794172286987305e-01,2.879492044448852539e-01
-5.183024704456329346e-02,2.089982330799102783e-01,2.851589918136596680e-01
-5.901110172271728516e-01,-1.105961278080940247e-01,3.437448740005493164e-01
-6.655931472778320312e-01,-1.053519025444984436e-01,3.378001451492309570e-01
-5.797981023788452148e-01,1.064851954579353333e-01,3.124373555183410645e-01
-4.724427163600921631e-01,3.258746862411499023e-01,2.552548646926879883e-01
-8.323531150817871094e-01,4.855405092239379883e-01,2.129115015268325806e-01
-9.211442470550537109e-01,4.596222639083862305e-01,2.155823260545730591e-01
-5.508768558502197266e-01,3.318642824888229370e-02,3.265357315540313721e-01
-1.568726599216461182e-01,-3.758548498153686523e-01,3.857730925083160400e-01
-1.974730044603347778e-01,-4.334076941013336182e-01,3.886879086494445801e-01
-3.454530239105224609e-01,-1.944078058004379272e-01,3.652260601520538330e-01
-4.596064686775207520e-01,9.873634204268455505e-03,3.336802124977111816e-01
-3.766981065273284912e-01,8.852867782115936279e-02,3.177062273025512695e-01
-1.713028848171234131e-01,2.651297450065612793e-01,2.755591273307800293e-01
-3.110282123088836670e-02,3.609880805015563965e-01,2.841024398803710938e-01
-2.475028783082962036e-01,3.552403450012207031e-01,2.540039420127868652e-01
-6.009539365768432617e-01,3.155304193496704102e-01,2.636334300041198730e-01
-6.153719425201416016e-01,2.446020394563674927e-01,2.816078066825866699e-01
-2.320663779973983765e-01,1.097046136856079102e-01,2.983161211013793945e-01
2.651713788509368896e-02,1.030012220144271851e-02,2.975295186042785645e-01
8.196213841438293457e-02,7.908564805984497070e-02,2.791004180908203125e-01
1.581425368785858154e-01,1.633049249649047852e-01,2.927323877811431885e-01
6.867289543151855469e-03,1.734030544757843018e-01,2.845291793346405029e-01
-1.977839767932891846e-01,-3.764736652374267578e-01,3.851619958877563477e-01
-5.963523387908935547e-01,-1.416683048009872437e-01,3.467456102371215820e-01
-8.580096960067749023e-01,1.777214854955673218e-01,2.816746234893798828e-01
-6.312544345855712891e-01,6.321533769369125366e-02,3.175215721130371094e-01
-2.075829058885574341e-01,-1.264596879482269287e-01,3.562598228454589844e-01
-3.822996094822883606e-02,-1.762624531984329224e-01,3.513948321342468262e-01
9.303548932075500488e-02,6.160522252321243286e-02,2.788453698158264160e-01
2.864490151405334473e-01,3.550628125667572021e-01,2.939056754112243652e-01
3.263622224330902100e-01,3.971018195152282715e-01,2.920095026493072510e-01
2.755475044250488281e-01,2.932420372962951660e-01,2.970881760120391846e-01
2.085402905941009521e-01,3.258023858070373535e-01,2.937815189361572266e-01
7.694052159786224365e-02,5.788543224334716797e-01,2.711508870124816895e-01
-2.044234052300453186e-02,7.640410065650939941e-01,2.491903454065322876e-01
-1.107446104288101196e-01,2.570264339447021484e-01,2.848928570747375488e-01
-2.468526214361190796e-01,-2.495757788419723511e-01,3.734542429447174072e-01
-4.930502474308013916e-01,2.348452359437942505e-01,2.838845849037170410e-01
3.698965609073638916e-01,4.054092466831207275e-01,2.921994328498840332e-01
4.360732138156890869e-01,4.630599617958068848e-01,2.892908453941345215e-01
1.159512400627136230e-01,3.092443346977233887e-01,2.918396294116973877e-01
-3.247011899948120117e-01,9.825902432203292847e-02,3.125251829624176025e-01
-3.360651731491088867e-01,-5.541668087244033813e-02,3.464598655700683594e-01
1.661817431449890137e-01,-2.576546669006347656e-01,3.317521214485168457e-01
5.184327363967895508e-01,-3.875025510787963867e-01,3.077661693096160889e-01
5.393239259719848633e-01,-2.734033465385437012e-01,2.798902988433837891e-01
5.231162309646606445e-01,-9.710147231817245483e-02,2.680042982101440430e-01
3.842902779579162598e-01,5.624323617666959763e-03,2.833482027053833008e-01
1.347368657588958740e-01,1.408248394727706909e-01,2.885215282440185547e-01
-2.035515755414962769e-01,1.001238375902175903e-01,2.966905236244201660e-01
-6.976612806320190430e-01,-1.350046396255493164e-01,3.385659754276275635e-01
-1.040053740143775940e-01,2.385708242654800415e-01,2.847335338592529297e-01
-3.516839444637298584e-01,3.747343551367521286e-03,3.356511294841766357e-01
-2.294024527072906494e-01,-3.521984815597534180e-01,3.827304542064666748e-01
-1.573249995708465576e-01,-4.927926659584045410e-01,3.925068974494934082e-01
-1.903634965419769287e-01,-7.942479103803634644e-02,3.457859754562377930e-01
-2.879876792430877686e-01,4.804504513740539551e-01,2.507727742195129395e-01
-5.778166055679321289e-01,6.653738021850585938e-01,1.369407773017883301e-01
-4.520036280155181885e-01,8.982585072517395020e-01,1.740443259477615356e-01
-4.798298478126525879e-01,8.966134190559387207e-01,1.470680236816406250e-01
-8.811179399490356445e-01,5.174902677536010742e-01,2.016499638557434082e-01
-1.173180699348449707e+00,2.285831719636917114e-01,2.362184524536132812e-01
-1.085090517997741699e+00,1.031782180070877075e-01,2.679782509803771973e-01
-5.714871287345886230e-01,-2.626352906227111816e-01,3.599826991558074951e-01
-4.558885842561721802e-02,-5.208842158317565918e-01,3.949933350086212158e-01
7.749852538108825684e-02,-4.574251174926757812e-01,3.895058631896972656e-01
3.813928067684173584e-01,-3.258620947599411011e-02,2.736600935459136963e-01
6.108999252319335938e-01,3.100891113281250000e-01,2.996804714202880859e-01
5.922461748123168945e-01,3.891549706459045410e-01,2.951230108737945557e-01
4.669876396656036377e-01,5.403335690498352051e-01,2.843542695045471191e-01
3.643055856227874756e-01,6.613649725914001465e-01,2.734274864196777344e-01
2.034304440021514893e-01,5.240703225135803223e-01,2.799988389015197754e-01
-2.346441745758056641e-01,1.043848693370819092e-01,3.004824519157409668e-01
-6.099256277084350586e-01,-1.986795514822006226e-01,3.515867590904235840e-01
-4.386356770992279053e-01,-9.042494744062423706e-02,3.494505882263183594e-01
4.486286640167236328e-02,2.528080344200134277e-01,2.905420362949371338e-01
3.542917072772979736e-01,8.526859879493713379e-01,2.570574283599853516e-01
2.532601058483123779e-01,6.497710347175598145e-01,2.713631391525268555e-01
2.013123035430908203e-02,2.516713142395019531e-01,2.894845306873321533e-01
-7.060211896896362305e-02,1.616357713937759399e-01,2.846007943153381348e-01
-1.697792112827301025e-01,2.312515676021575928e-01,2.656828761100769043e-01
-3.212556540966033936e-01,3.278264999389648438e-01,2.303787469863891602e-01
-5.709735155105590820e-01,4.889946877956390381e-01,1.941717416048049927e-01
-7.622965574264526367e-01,6.196244955062866211e-01,1.494589000940322876e-01
-6.185890436172485352e-01,7.226139903068542480e-01,1.218610256910324097e-01
-1.592390686273574829e-01,1.015581011772155762e+00,2.109543383121490479e-01
1.154478788375854492e-01,1.137629866600036621e+00,2.160417139530181885e-01
6.736914813518524170e-02,1.022773027420043945e+00,2.264997512102127075e-01
-1.947340816259384155e-01,5.218870043754577637e-01,2.640600502490997314e-01
-3.689621686935424805e-01,1.444837599992752075e-01,3.030000030994415283e-01
-3.441161811351776123e-01,6.529990583658218384e-02,3.219949007034301758e-01
-2.437977045774459839e-01,-4.249424487352371216e-02,3.414379954338073730e-01
-1.811953037977218628e-01,-8.819229900836944580e-03,3.271118104457855225e-01
-2.300079017877578735e-01,2.991611361503601074e-01,2.475133538246154785e-01
1.933978796005249023e-01,-3.465408086776733398e-02,2.780001759529113770e-01
9.332728385925292969e-02,3.893372416496276855e-01,2.865529656410217285e-01
3.676211833953857422e-02,8.404124975204467773e-01,2.445404231548309326e-01
3.539277613162994385e-02,3.299624323844909668e-01,2.881090044975280762e-01
-7.959759235382080078e-01,5.226117372512817383e-01,2.010768502950668335e-01
-5.817373991012573242e-01,3.121911883354187012e-01,2.644204497337341309e-01
-1.006117761135101318e-01,-2.247218638658523560e-01,3.674599230289459229e-01
-3.472926840186119080e-02,-3.847704827785491943e-01,3.855005800724029541e-01
-3.242332339286804199e-01,-2.847849726676940918e-01,3.745602667331695557e-01
-5.187811255455017090e-01,-6.056786328554153442e-02,3.418753445148468018e-01
-5.511279106140136719e-01,1.772127300500869751e-01,2.984608411788940430e-01
-1.459292471408843994e-01,5.186466574668884277e-01,2.667561173439025879e-01
9.191474318504333496e-02,3.082493245601654053e-01,2.910682260990142822e-01
2.760449349880218506e-01,1.553598791360855103e-01,2.989510893821716309e-01
3.977594077587127686e-01,9.599118679761886597e-02,3.013462126255035400e-01
5.066473484039306641e-01,4.772392660379409790e-02,3.025858700275421143e-01
2.523192167282104492e-01,6.130806636065244675e-03,2.742631435394287109e-01
-3.019885420799255371e-01,-8.800806850194931030e-02,3.518202900886535645e-01
-6.120314598083496094e-01,-1.444782465696334839e-01,3.459676504135131836e-01
-7.766754627227783203e-01,-2.387216240167617798e-01,3.423984050750732422e-01
-8.837405443191528320e-01,-2.972624003887176514e-01,3.383311629295349121e-01
-3.527779877185821533e-01,-3.069381117820739746e-01,3.752339780330657959e-01
4.963156580924987793e-02,4.581944271922111511e-02,2.858620285987854004e-01
1.055367588996887207e-01,1.726845055818557739e-01,2.901535034179687500e-01
2.680469751358032227e-01,4.383792281150817871e-01,2.880219817161560059e-01
4.568894803524017334e-01,3.811355829238891602e-01,2.948426008224487305e-01
6.395430564880371094e-01,1.398506611585617065e-01,3.072348833084106445e-01
3.136533796787261963e-01,2.802244722843170166e-01,2.985228300094604492e-01
-2.725161910057067871e-01,5.306738018989562988e-01,2.558984160423278809e-01
-2.503836750984191895e-01,1.594776958227157593e-01,2.842234373092651367e-01
-3.582854866981506348e-01,3.589038252830505371e-01,2.229805886745452881e-01
-4.503286182880401611e-01,5.762548446655273438e-01,1.668000966310501099e-01
-4.536663889884948730e-01,5.292759537696838379e-01,1.749741286039352417e-01
-3.794516623020172119e-01,3.267939686775207520e-01,2.413501143455505371e-01
-1.870423257350921631e-01,1.225055381655693054e-01,2.857395410537719727e-01
1.437636613845825195e-01,2.520243078470230103e-02,2.770015597343444824e-01
3.983507156372070312e-01,-2.694419771432876587e-02,2.760162651538848877e-01
9.175437688827514648e-02,1.207039877772331238e-01,2.825538516044616699e-01
-3.625788986682891846e-01,3.778392076492309570e-01,2.164138108491897583e-01
