-4.114629700779914856e-03,1.179868355393409729e-02,5.455458536744117737e-02,2.356549799442291260e-01,-2.706933915615081787e-01,-4.660734534263610840e-02
-3.581224707886576653e-03,1.010975148528814316e-02,1.035557538270950317e-01,2.278935760259628296e-01,-2.710893154144287109e-01,-4.573228582739830017e-02
-3.059586510062217712e-03,8.268474601209163666e-03,1.551929265260696411e-01,2.193803191184997559e-01,-2.714173495769500732e-01,-4.485228657722473145e-02
-2.533487044274806976e-03,6.402896717190742493e-03,2.082384526729583740e-01,2.104015201330184937e-01,-2.717865407466888428e-01,-4.395509883761405945e-02
-2.002653200179338455e-03,4.516919143497943878e-03,2.627230286598205566e-01,2.009377181529998779e-01,-2.722100317478179932e-01,-4.303922876715660095e-02
-1.467004534788429737e-03,2.615360543131828308e-03,3.186745941638946533e-01,1.909690499305725098e-01,-2.727026343345642090e-01,-4.210380464792251587e-02
-9.290351881645619869e-04,7.133501931093633175e-04,3.758417069911956787e-01,1.805270165205001831e-01,-2.732797563076019287e-01,-4.115226492285728455e-02
-3.887936181854456663e-04,-1.182856620289385319e-03,4.342263042926788330e-01,1.695983707904815674e-01,-2.739604115486145020e-01,-4.018335416913032532e-02
1.533356989966705441e-04,-3.065937897190451622e-03,4.938289225101470947e-01,1.581697314977645874e-01,-2.747659087181091309e-01,-3.919642791152000427e-02
6.944973138161003590e-04,-4.918916616588830948e-03,5.543574690818786621e-01,1.462857574224472046e-01,-2.757163047790527344e-01,-3.819515928626060486e-02
1.234265859238803387e-03,-6.733699236065149307e-03,6.157993078231811523e-01,1.339387297630310059e-01,-2.768367826938629150e-01,-3.717898577451705933e-02
1.771934912540018559e-03,-8.501823060214519501e-03,6.781434416770935059e-01,1.211193650960922241e-01,-2.781547904014587402e-01,-3.614705801010131836e-02
2.301352564245462418e-03,-1.019604131579399109e-02,7.410008907318115234e-01,1.079147532582283020e-01,-2.796943187713623047e-01,-3.510499745607376099e-02
2.824535127729177475e-03,-1.181824132800102234e-02,8.044451475143432617e-01,9.428589791059494019e-02,-2.814831435680389404e-01,-3.405091539025306702e-02
3.340780036523938179e-03,-1.336047518998384476e-02,8.684848546981811523e-01,8.022045344114303589e-02,-2.835526764392852783e-01,-3.298371657729148865e-02
3.846599953249096870e-03,-1.480794791132211685e-02,9.328290820121765137e-01,6.577264517545700073e-02,-2.859255671501159668e-01,-3.190796077251434326e-02
4.341139458119869232e-03,-1.615424640476703644e-02,9.975020885467529297e-01,5.092803388833999634e-02,-2.886331975460052490e-01,-3.082274273037910461e-02
4.813160281628370285e-03,-1.734047383069992065e-02,1.062445402145385742e+00,3.577391803264617920e-02,-2.917481660842895508e-01,-2.971967682242393494e-02
5.263882689177989960e-03,-1.839188858866691589e-02,1.127476930618286133e+00,2.028525248169898987e-02,-2.952606678009033203e-01,-2.860908024013042450e-02
5.679510533809661865e-03,-1.927067898213863373e-02,1.191401243209838867e+00,4.782256670296192169e-03,-2.991630733013153076e-01,-2.751076407730579376e-02
6.072973832488059998e-03,-2.002455852925777435e-02,1.255602002143859863e+00,-1.113230176270008087e-02,-3.035053610801696777e-01,-2.640490047633647919e-02
6.446228362619876862e-03,-2.066836319863796234e-02,1.319700837135314941e+00,-2.741178870201110840e-02,-3.082832098007202148e-01,-2.530313841998577118e-02
6.794934626668691635e-03,-2.118693664669990540e-02,1.383922338485717773e+00,-4.410579800605773926e-02,-3.135306835174560547e-01,-2.419880777597427368e-02
7.116906344890594482e-03,-2.157957293093204498e-02,1.448256850242614746e+00,-6.123163923621177673e-02,-3.192611932754516602e-01,-2.309342101216316223e-02
7.408353034406900406e-03,-2.183907106518745422e-02,1.512908220291137695e+00,-7.885602861642837524e-02,-3.255141675472259521e-01,-2.198223769664764404e-02
7.664709351956844330e-03,-2.196460217237472534e-02,1.577697753906250000e+00,-9.695537388324737549e-02,-3.322841227054595947e-01,-2.086971513926982880e-02
7.887255400419235229e-03,-2.196887694299221039e-02,1.642779827117919922e+00,-1.156199574470520020e-01,-3.395812511444091797e-01,-1.975598558783531189e-02
8.112043142318725586e-03,-2.190216258168220520e-02,1.705826878547668457e+00,-1.341742426156997681e-01,-3.473885357379913330e-01,-1.871641539037227631e-02
8.312179706990718842e-03,-2.171747386455535889e-02,1.767409920692443848e+00,-1.527148634195327759e-01,-3.556450605392456055e-01,-1.771741360425949097e-02
8.481319993734359741e-03,-2.143696881830692291e-02,1.828034520149230957e+00,-1.714478880167007446e-01,-3.641861975193023682e-01,-1.674443297088146210e-02
8.631871081888675690e-03,-2.106335759162902832e-02,1.888592839241027832e+00,-1.906405836343765259e-01,-3.732332587242126465e-01,-1.578811369836330414e-02
8.772975765168666840e-03,-2.062742225825786591e-02,1.949408292770385742e+00,-2.104866653680801392e-01,-3.827513754367828369e-01,-1.484228949993848801e-02
8.878964930772781372e-03,-2.009307034313678741e-02,2.010773181915283203e+00,-2.310666441917419434e-01,-3.927842676639556885e-01,-1.389426644891500473e-02
8.944532833993434906e-03,-1.946324855089187622e-02,2.072782516479492188e+00,-2.524582147598266602e-01,-4.033362865447998047e-01,-1.294395327568054199e-02
8.963405154645442963e-03,-1.874384470283985138e-02,2.135227441787719727e+00,-2.746373116970062256e-01,-4.143554568290710449e-01,-1.199671905487775803e-02
8.928477764129638672e-03,-1.793857105076313019e-02,2.198178768157958984e+00,-2.976783514022827148e-01,-4.258348941802978516e-01,-1.105349697172641754e-02
8.831965737044811249e-03,-1.705134287476539612e-02,2.261702537536621094e+00,-3.216601610183715820e-01,-4.377616941928863525e-01,-1.011588796973228455e-02
8.665490895509719849e-03,-1.609092950820922852e-02,2.325546264648437500e+00,-3.465434610843658447e-01,-4.500609934329986572e-01,-9.190434589982032776e-03
8.419521152973175049e-03,-1.506261527538299561e-02,2.389749526977539062e+00,-3.724001646041870117e-01,-4.627068638801574707e-01,-8.280183188617229462e-03
8.083279244601726532e-03,-1.397194433957338333e-02,2.454343795776367188e+00,-3.993055820465087891e-01,-4.756679236888885498e-01,-7.388776168227195740e-03
7.646208629012107849e-03,-1.283059176057577133e-02,2.519039869308471680e+00,-4.272015094757080078e-01,-4.888448417186737061e-01,-6.524742580950260162e-03
7.111554034054279327e-03,-1.167598553001880646e-02,2.582198143005371094e+00,-4.554005861282348633e-01,-5.018630027770996094e-01,-5.713658872991800308e-03
