-1.529385149478912354e-02,1.203554049134254456e-01,-2.802774906158447266e-01,-4.532041549682617188e-01
1.312139630317687988e-01,5.614188909530639648e-01,-2.772253155708312988e-01,-4.471990764141082764e-01
3.716728091239929199e-01,9.491470456123352051e-01,-2.472808063030242920e-01,-3.574457466602325439e-01
2.382126450538635254e-01,8.425861597061157227e-01,-2.582387030124664307e-01,-3.402151465415954590e-01
-6.606545299291610718e-02,5.392333269119262695e-01,-2.549306452274322510e-01,-3.096468746662139893e-01
7.404351234436035156e-02,-1.886512637138366699e-01,-2.666323184967041016e-01,-1.090705096721649170e-01
-6.050378829240798950e-02,-5.795180201530456543e-01,-2.466624379158020020e-01,-2.538661062717437744e-01
1.659533083438873291e-01,-3.000518679618835449e-01,-2.861116826534271240e-01,-4.219772219657897949e-01
3.431090712547302246e-01,2.599039673805236816e-01,-2.703950703144073486e-01,-7.654535770416259766e-01
3.360506892204284668e-01,3.046194911003112793e-01,-2.723012864589691162e-01,-7.344405651092529297e-01
-6.704382598400115967e-03,-3.254358768463134766e-01,-2.634887099266052246e-01,-1.196756511926651001e-01
-6.221421360969543457e-01,-5.883871912956237793e-01,-2.931904196739196777e-01,9.840440750122070312e-02
-3.666515648365020752e-01,-2.730980515480041504e-01,-2.925178706645965576e-01,1.451781094074249268e-01
-1.174343302845954895e-01,5.903137922286987305e-01,-2.485379725694656372e-01,-1.667228639125823975e-01
7.593132555484771729e-03,8.108420968055725098e-01,-2.359625846147537231e-01,-1.937232017517089844e-01
-1.275139749050140381e-01,6.649393439292907715e-01,-2.492931932210922241e-01,-9.216681122779846191e-02
-6.303502619266510010e-02,2.764410674571990967e-01,-2.785471677780151367e-01,2.508836090564727783e-01
-6.374192982912063599e-02,3.268353044986724854e-01,-2.531935870647430420e-01,-1.135118007659912109e-01
1.025649160146713257e-02,3.367763757705688477e-01,-2.804356217384338379e-01,-5.001418590545654297e-01
-6.450594961643218994e-02,3.090416491031646729e-01,-2.670034468173980713e-01,-4.335690140724182129e-01
-5.212485045194625854e-02,2.063690871000289917e-01,-2.615647912025451660e-01,-2.966376543045043945e-01
-5.066177248954772949e-02,3.472612202167510986e-01,-2.703889012336730957e-01,-4.379324018955230713e-01
1.306130290031433105e-01,4.251770973205566406e-01,-2.821770906448364258e-01,-5.305528640747070312e-01
1.626954972743988037e-01,4.025771617889404297e-01,-2.818963527679443359e-01,-5.653351545333862305e-01
1.316282153129577637e-01,-2.333577871322631836e-01,-2.782723307609558105e-01,-2.757932245731353760e-01
-2.549797296524047852e-01,-6.896002888679504395e-01,-2.426506727933883667e-01,-1.913416534662246704e-01
-3.287632465362548828e-01,-7.209902405738830566e-01,-2.421713173389434814e-01,-1.660517007112503052e-01
-2.421826720237731934e-01,-5.841904282569885254e-01,-2.524945139884948730e-01,-1.291991770267486572e-01
-1.955818533897399902e-01,-4.555551409721374512e-01,-2.621960937976837158e-01,-7.527375221252441406e-02
-3.296879231929779053e-01,-2.270189523696899414e-01,-2.916775047779083252e-01,1.501986384391784668e-01
-4.985995292663574219e-01,1.582507491111755371e-01,-3.259946107864379883e-01,4.757356941699981689e-01
-5.154000520706176758e-01,2.875990867614746094e-01,-3.278495669364929199e-01,5.578641891479492188e-01
-2.629697322845458984e-01,4.548208415508270264e-01,-2.898154854774475098e-01,4.812480509281158447e-01
-5.978713184595108032e-02,9.961178302764892578e-01,-2.315120249986648560e-01,1.770760118961334229e-02
8.711452037096023560e-02,1.083350658416748047e+00,-2.050006240606307983e-01,-6.264871358871459961e-02
2.394007444381713867e-01,9.224204421043395996e-01,-2.497557103633880615e-01,-2.893103957176208496e-01
3.841071724891662598e-01,7.237892746925354004e-01,-2.636801600456237793e-01,-5.082594156265258789e-01
3.787264525890350342e-01,5.600576400756835938e-01,-2.703516185283660889e-01,-6.063061952590942383e-01
2.872907519340515137e-01,1.548818796873092651e-01,-2.690123319625854492e-01,-7.923527956008911133e-01
2.096991539001464844e-01,-1.231732070446014404e-01,-2.510583698749542236e-01,-9.015362262725830078e-01
2.220749258995056152e-01,5.612981319427490234e-01,-2.769254446029663086e-01,-5.068132877349853516e-01
2.597551792860031128e-02,4.704679548740386963e-01,-2.762233018875122070e-01,-4.310250282287597656e-01
-9.134743362665176392e-02,3.836918473243713379e-01,-2.557500898838043213e-01,-3.546830415725708008e-01
-8.952143043279647827e-02,5.288626551628112793e-01,-2.508566379547119141e-01,-2.847158312797546387e-01
-4.534342139959335327e-02,8.134174346923828125e-01,-2.366975843906402588e-01,-1.380159854888916016e-01
-3.131002932786941528e-02,8.993456363677978516e-01,-2.318707853555679321e-01,-8.625927567481994629e-02
-8.349678665399551392e-02,3.027203679084777832e-01,-2.512780129909515381e-01,-2.569013833999633789e-01
-9.744621813297271729e-03,-6.651097536087036133e-01,-2.352130115032196045e-01,-3.647839426994323730e-01
-7.919877022504806519e-02,-7.652720808982849121e-01,-2.285701632499694824e-01,-3.827999234199523926e-01
-9.923409670591354370e-02,-4.635515809059143066e-01,-2.582121193408966064e-01,-1.432210505008697510e-01
-1.476756930351257324e-01,-1.004727482795715332e-01,-2.818519175052642822e-01,1.099888682365417480e-01
-1.152289733290672302e-01,-1.277596354484558105e-01,-2.786406278610229492e-01,7.326832413673400879e-02
-3.438927233219146729e-03,-3.644746541976928711e-01,-2.605278789997100830e-01,-1.481487601995468140e-01
7.976739853620529175e-02,-5.423570275306701660e-01,-2.440441399812698364e-01,-3.532875180244445801e-01
5.372788757085800171e-02,-4.210694432258605957e-01,-2.530426383018493652e-01,-2.416813969612121582e-01
-4.030324518680572510e-02,5.930040776729583740e-02,-2.791338562965393066e-01,1.282221972942352295e-01
-1.666488349437713623e-01,4.199779629707336426e-01,-2.816062569618225098e-01,3.979636728763580322e-01
-1.932831108570098877e-01,2.262832373380661011e-01,-2.895700931549072266e-01,3.187423348426818848e-01
-2.884504795074462891e-01,-3.693174123764038086e-01,-2.766960859298706055e-01,3.780592978000640869e-02
-3.588466048240661621e-01,-6.861105561256408691e-01,-2.485035806894302368e-01,-1.237576454877853394e-01
-2.913448214530944824e-01,-5.842865109443664551e-01,-2.553609609603881836e-01,-9.820647537708282471e-02
-2.035507857799530029e-01,-4.347755312919616699e-01,-2.644277811050415039e-01,-5.693333595991134644e-02
-9.757559746503829956e-02,-1.368875503540039062e-01,-2.772428989410400391e-01,5.647595226764678955e-02
-1.558265089988708496e-01,6.445897817611694336e-01,-2.382271289825439453e-01,9.162423014640808105e-02
-1.738987565040588379e-01,9.356074929237365723e-01,-2.413113415241241455e-01,1.327478587627410889e-01
-1.812513768672943115e-01,6.067312359809875488e-01,-2.562362551689147949e-01,3.901000320911407471e-01
-3.242774605751037598e-01,3.367862403392791748e-01,-3.010880947113037109e-01,4.609613716602325439e-01
-2.971709370613098145e-01,3.004616796970367432e-01,-2.988455295562744141e-01,4.245269596576690674e-01
-8.166826516389846802e-02,3.118411302566528320e-01,-2.786668241024017334e-01,2.819347381591796875e-01
-1.256645023822784424e-01,5.437204241752624512e-01,-2.441775798797607422e-01,-2.966810762882232666e-02
-9.472195059061050415e-02,6.179871559143066406e-01,-2.470991462469100952e-01,-2.151529639959335327e-01
1.960109174251556396e-01,5.765137672424316406e-01,-2.768193483352661133e-01,-4.805143177509307861e-01
3.602476119995117188e-01,5.270553827285766602e-01,-2.719956040382385254e-01,-6.151035428047180176e-01
3.309075236320495605e-01,4.073023796081542969e-01,-2.743115425109863281e-01,-6.696224212646484375e-01
2.761192023754119873e-01,2.018488347530364990e-01,-2.721828222274780273e-01,-7.577328681945800781e-01
1.653650999069213867e-01,1.259695291519165039e-01,-2.748785018920898438e-01,-7.311612367630004883e-01
-1.320808380842208862e-02,-1.745865345001220703e-01,-2.718966305255889893e-01,-2.211520075798034668e-02
-6.064020991325378418e-01,-1.469611823558807373e-01,-3.324224948883056641e-01,3.648811876773834229e-01
-6.397684812545776367e-01,-1.046119928359985352e-01,-3.397614359855651855e-01,4.100493490695953369e-01
-4.711020588874816895e-01,2.498486638069152832e-02,-3.201740384101867676e-01,3.836081326007843018e-01
-2.605471014976501465e-01,1.530828475952148438e-01,-2.965876460075378418e-01,3.229133188724517822e-01
-1.642029881477355957e-01,2.220219373703002930e-01,-2.870792150497436523e-01,2.975923120975494385e-01
-1.515127122402191162e-01,6.676058769226074219e-01,-2.449847310781478882e-01,1.329582929611206055e-02
1.451345533132553101e-02,9.358543753623962402e-01,-2.229101061820983887e-01,-1.066992729902267456e-01
3.681396692991256714e-02,9.857427477836608887e-01,-2.171255052089691162e-01,-9.001508355140686035e-02
3.865738958120346069e-02,1.031235098838806152e+00,-2.137131392955780029e-01,-5.524457991123199463e-02
-1.343145221471786499e-02,1.008357644081115723e+00,-2.247153818607330322e-01,-1.868507266044616699e-02
-1.975590586662292480e-01,8.358066678047180176e-01,-2.415240556001663208e-01,1.657039225101470947e-01
-1.849929988384246826e-01,5.446125268936157227e-01,-2.736504971981048584e-01,4.529697597026824951e-01
-3.496100753545761108e-02,2.446545958518981934e-01,-2.775149345397949219e-01,2.096253931522369385e-01
1.307568252086639404e-01,-2.328887581825256348e-01,-2.778008580207824707e-01,-2.719271779060363770e-01
9.970655292272567749e-02,-3.956086635589599609e-01,-2.555768787860870361e-01,-2.738890647888183594e-01
-2.596412897109985352e-01,-2.405130267143249512e-01,-2.838348746299743652e-01,9.857138991355895996e-02
-4.464483857154846191e-01,-9.839156270027160645e-02,-3.125631809234619141e-01,2.974885106086730957e-01
-1.068314090371131897e-01,2.013742923736572266e-03,-2.819793224334716797e-01,1.415760815143585205e-01
-4.651904851198196411e-02,4.497573673725128174e-01,-2.662612795829772949e-01,-3.847731351852416992e-01
3.544522821903228760e-02,1.429647207260131836e-02,-2.923794686794281006e-01,-5.503542423248291016e-01
1.731096506118774414e-01,2.040061354637145996e-02,-2.672498226165771484e-01,-7.969539165496826172e-01
5.550166219472885132e-02,3.953084349632263184e-02,-2.751299738883972168e-01,-7.020367383956909180e-01
-2.886515110731124878e-02,2.167955338954925537e-01,-2.767370343208312988e-01,-5.226948261260986328e-01
-1.071532592177391052e-01,4.083780646324157715e-01,-2.466696649789810181e-01,-2.283566594123840332e-01
-9.088876098394393921e-02,3.131784796714782715e-01,-2.516508698463439941e-01,-3.032904863357543945e-01
6.244611740112304688e-02,-6.077277660369873047e-02,-2.875261306762695312e-01,-6.700223684310913086e-01
1.627309918403625488e-01,-3.174985051155090332e-01,-2.710817754268646240e-01,-8.466210365295410156e-01
8.009327948093414307e-02,-1.153948307037353516e-01,-2.740429639816284180e-01,-7.622903585433959961e-01
-8.378199487924575806e-02,4.579974114894866943e-01,-2.560499310493469238e-01,-3.356590270996093750e-01
-1.294933557510375977e-01,7.969053387641906738e-01,-2.472800612449645996e-01,-2.269765734672546387e-02
-1.139587685465812683e-01,4.440911710262298584e-01,-2.704984545707702637e-01,3.357584774494171143e-01
-4.027290940284729004e-01,2.702737450599670410e-01,-3.122725486755371094e-01,4.762324392795562744e-01
-4.489307999610900879e-01,1.382826864719390869e-01,-3.189758062362670898e-01,4.335077106952667236e-01
-3.411514759063720703e-01,-4.154771566390991211e-03,-3.032113909721374512e-01,2.867819964885711670e-01
-1.054458841681480408e-01,4.703928232192993164e-01,-2.491714358329772949e-01,-2.819594144821166992e-01
3.203758597373962402e-01,1.044793844223022461e+00,-2.375607192516326904e-01,-2.622930705547332764e-01
3.918900340795516968e-02,9.113797545433044434e-01,-2.257314920425415039e-01,-1.488700062036514282e-01
-6.613085418939590454e-02,3.446967601776123047e-01,-2.735370993614196777e-01,2.621410787105560303e-01
5.764212459325790405e-02,1.710250079631805420e-01,-2.809705138206481934e-01,-6.321440935134887695e-01
2.427012920379638672e-01,8.305774331092834473e-01,-2.594642043113708496e-01,-3.508722484111785889e-01
2.437145411968231201e-01,8.907487392425537109e-01,-2.534650564193725586e-01,-3.127525448799133301e-01
1.195956692099571228e-01,7.472252845764160156e-01,-2.610267996788024902e-01,-3.217510581016540527e-01
2.930339053273200989e-02,1.049971356987953186e-01,-2.774279117584228516e-01,8.739390969276428223e-02
-4.252206385135650635e-01,-2.593588232994079590e-01,-3.003953993320465088e-01,1.891240179538726807e-01
-3.528433442115783691e-01,-2.458020448684692383e-01,-2.929300665855407715e-01,1.531871259212493896e-01
6.745183467864990234e-02,1.597619056701660156e-02,-2.748220860958099365e-01,-5.021268129348754883e-02
1.443825066089630127e-01,4.735647141933441162e-01,-2.809580862522125244e-01,-5.101137757301330566e-01
1.490219831466674805e-01,3.971237540245056152e-01,-2.822690308094024658e-01,-5.596928596496582031e-01
9.563380479812622070e-02,1.626299619674682617e-01,-2.798461616039276123e-01,-6.636381149291992188e-01
6.579214334487915039e-02,7.144659757614135742e-03,-2.727475762367248535e-01,-7.275213003158569336e-01
1.525600254535675049e-01,2.059119045734405518e-01,-2.792830169200897217e-01,-6.760973930358886719e-01
2.962507605552673340e-01,5.331149101257324219e-01,-2.750168442726135254e-01,-5.714248418807983398e-01
3.034991323947906494e-01,5.660080313682556152e-01,-2.738525867462158203e-01,-5.557976365089416504e-01
1.325387656688690186e-01,2.351382672786712646e-01,-2.810944318771362305e-01,-6.457431316375732422e-01
1.077845171093940735e-01,-1.424778401851654053e-01,-3.005391955375671387e-01,-6.209601163864135742e-01
7.858550548553466797e-02,-1.028254628181457520e-01,-2.859581708908081055e-01,-7.031871080398559570e-01
1.019315868616104126e-01,-3.158006072044372559e-02,-2.674672305583953857e-01,-7.776608467102050781e-01
7.677796483039855957e-02,-1.054248511791229248e-01,-2.733629345893859863e-01,-7.605975866317749023e-01
5.363433808088302612e-02,-6.077707409858703613e-01,-2.385209351778030396e-01,-3.767990469932556152e-01
-2.054530382156372070e-01,-7.530761361122131348e-01,-2.374198734760284424e-01,-2.673336267471313477e-01
-4.498819261789321899e-02,-5.224614739418029785e-01,-2.507807612419128418e-01,-2.247580587863922119e-01
5.488038063049316406e-03,5.040876269340515137e-01,-2.713381052017211914e-01,-3.950027227401733398e-01
2.260859012603759766e-01,8.893656134605407715e-01,-2.529278695583343506e-01,-3.019665479660034180e-01
1.517852991819381714e-01,-3.554652929306030273e-01,-2.680387496948242188e-01,-3.457012772560119629e-01
-9.482666105031967163e-02,5.043855309486389160e-01,-2.508836090564727783e-01,-2.901338338851928711e-01
-9.096378833055496216e-02,7.211323380470275879e-01,-2.457281053066253662e-01,-1.458097100257873535e-01
-1.271406412124633789e-01,5.532086491584777832e-01,-2.458929270505905151e-01,-6.908339262008666992e-02
1.056618988513946533e-03,8.676735758781433105e-01,-2.292516976594924927e-01,-1.458363980054855347e-01
-1.989694237709045410e-01,3.799917995929718018e-01,-2.863091528415679932e-01,4.012902081012725830e-01
-4.190531671047210693e-01,1.905474364757537842e-01,-3.151065111160278320e-01,4.434812963008880615e-01
-3.604587018489837646e-01,-8.898030221462249756e-02,-3.024827539920806885e-01,2.502807080745697021e-01
-3.019133806228637695e-01,-2.492149174213409424e-01,-2.873229682445526123e-01,1.196950376033782959e-01
-1.524391472339630127e-01,-2.321741580963134766e-01,-2.759177386760711670e-01,3.563088178634643555e-02
2.820716798305511475e-02,-2.052616477012634277e-01,-2.684046328067779541e-01,-7.144011557102203369e-02
-2.472263574600219727e-01,-4.275985360145568848e-01,-2.680007815361022949e-01,-2.467601001262664795e-02
-4.292306602001190186e-01,-3.818895816802978516e-01,-2.906832993030548096e-01,1.163718402385711670e-01
-3.981178402900695801e-01,-2.911578118801116943e-01,-2.947585582733154297e-01,1.534049808979034424e-01
-7.516879588365554810e-03,1.620254367589950562e-01,-2.648697197437286377e-01,-1.460234820842742920e-01
3.633732199668884277e-01,6.771421432495117188e-01,-2.669792175292968750e-01,-5.244989395141601562e-01
2.787711918354034424e-01,7.050538063049316406e-01,-2.686496078968048096e-01,-4.537760913372039795e-01
-4.054395109415054321e-02,6.711140275001525879e-01,-2.466810792684555054e-01,-2.479980587959289551e-01
-9.324451535940170288e-02,4.513378143310546875e-01,-2.486152052879333496e-01,4.104667901992797852e-02
-1.984284222126007080e-01,1.975557208061218262e-01,-2.903509438037872314e-01,3.069301843643188477e-01
-3.804059624671936035e-01,1.338952183723449707e-01,-3.101006448268890381e-01,3.881379663944244385e-01
-2.170151174068450928e-01,1.870860606431961060e-01,-2.921636998653411865e-01,3.133296072483062744e-01
-7.140816003084182739e-02,6.657211184501647949e-01,-2.449923455715179443e-01,-2.174746096134185791e-01
2.594375908374786377e-01,7.758024930953979492e-01,-2.641729414463043213e-01,-3.967109024524688721e-01
2.732248604297637939e-01,6.895427703857421875e-01,-2.696903944015502930e-01,-4.599498212337493896e-01
2.608546912670135498e-01,3.130986988544464111e-01,-2.769015431404113770e-01,-6.821411848068237305e-01
2.356846034526824951e-01,-2.258796989917755127e-02,-2.592910826206207275e-01,-8.618563413619995117e-01
1.007438227534294128e-01,-2.237894535064697266e-01,-2.667282521724700928e-01,-1.760238707065582275e-01
6.545198708772659302e-02,-1.246004402637481689e-01,-2.704025208950042725e-01,-5.960688740015029907e-02
6.147938221693038940e-02,6.382882595062255859e-03,-2.757621109485626221e-01,7.316410541534423828e-03
-1.134058311581611633e-01,4.578816890716552734e-01,-2.465584725141525269e-01,-2.065557986497879028e-01
-9.213533997535705566e-02,6.441553831100463867e-01,-2.465184479951858521e-01,-2.010893970727920532e-01
7.972693070769309998e-03,1.399581730365753174e-01,-2.778032124042510986e-01,1.265928447246551514e-01
-3.510180413722991943e-01,-1.803033053874969482e-01,-2.968679070472717285e-01,1.911127865314483643e-01
-4.028565287590026855e-01,-2.310524582862854004e-01,-2.996779084205627441e-01,1.926017701625823975e-01
7.291324436664581299e-03,1.100927814841270447e-01,-2.779379785060882568e-01,1.160300076007843018e-01
1.633605062961578369e-01,8.315417170524597168e-01,-2.553902268409729004e-01,-2.972304224967956543e-01
2.558884918689727783e-01,8.380280137062072754e-01,-2.589320838451385498e-01,-3.547129631042480469e-01
1.941505074501037598e-01,4.020414352416992188e-01,-2.809005379676818848e-01,-5.860781669616699219e-01
1.055561006069183350e-01,-1.426921784877777100e-01,-2.594422101974487305e-01,-8.330293893814086914e-01
1.466419994831085205e-01,-2.437838613986968994e-01,-2.960540056228637695e-01,-6.957391500473022461e-01
1.365269124507904053e-01,-2.054097652435302734e-01,-2.904148697853088379e-01,-3.436309695243835449e-01
8.905743807554244995e-02,-1.894577145576477051e-01,-2.670819163322448730e-01,-1.348482370376586914e-01
3.938548266887664795e-03,-2.087678611278533936e-01,-2.695893645286560059e-01,-5.476103723049163818e-02
-9.288216382265090942e-02,-2.295255362987518311e-01,-2.727457284927368164e-01,-1.334697008132934570e-03
-1.899333894252777100e-01,-2.866988480091094971e-01,-2.750374674797058105e-01,2.662254869937896729e-02
-2.964537441730499268e-01,-3.493705391883850098e-01,-2.791532576084136963e-01,5.517600476741790771e-02
-1.555213034152984619e-01,-2.444730699062347412e-01,-2.753994166851043701e-01,3.021647036075592041e-02
1.963248103857040405e-02,-1.089598238468170166e-01,-2.731463611125946045e-01,-7.894068956375122070e-03
3.787340521812438965e-01,4.568659663200378418e-01,-2.716980278491973877e-01,-6.692600250244140625e-01
3.435762822628021240e-01,3.048282563686370850e-01,-2.718448340892791748e-01,-7.390012741088867188e-01
3.274049758911132812e-01,2.565838396549224854e-01,-2.712669670581817627e-01,-7.576260566711425781e-01
3.427064418792724609e-01,4.497729241847991943e-01,-2.737221717834472656e-01,-6.512755155563354492e-01
3.541125655174255371e-01,7.064131498336791992e-01,-2.659261524677276611e-01,-5.004913806915283203e-01
-1.170898899435997009e-01,4.976282715797424316e-01,-2.467833161354064941e-01,-1.415961831808090210e-01
1.581440269947052002e-01,8.936498761177062988e-01,-2.467198669910430908e-01,-2.528918385505676270e-01
2.923965454101562500e-02,4.988707005977630615e-01,-2.746921777725219727e-01,-4.158261716365814209e-01
8.910842984914779663e-02,-3.967208266258239746e-01,-2.549458444118499756e-01,-2.621996700763702393e-01
-3.904410451650619507e-02,-4.144796729087829590e-01,-2.592623829841613770e-01,-1.537022441625595093e-01
-2.181676626205444336e-01,-1.686237454414367676e-01,-2.843548059463500977e-01,1.152116060256958008e-01
-3.059280514717102051e-01,-1.794390380382537842e-02,-2.989397943019866943e-01,2.570525109767913818e-01
-1.602904498577117920e-01,-5.617542564868927002e-02,-2.843025922775268555e-01,1.434214711189270020e-01
1.569761335849761963e-02,-9.462577104568481445e-02,-2.737936079502105713e-01,3.246605396270751953e-03
5.388256162405014038e-02,-1.867577433586120605e-03,-2.756916284561157227e-01,1.672783493995666504e-02
-5.681509524583816528e-02,3.500715494155883789e-01,-2.555167973041534424e-01,-3.010749816894531250e-03
-1.310944557189941406e-01,5.714446306228637695e-01,-2.456042468547821045e-01,-5.332331359386444092e-02
-8.124119788408279419e-02,1.969431936740875244e-01,-2.813118398189544678e-01,2.287818789482116699e-01
-3.051762878894805908e-01,4.060482978820800781e-02,-3.002552092075347900e-01,2.894345223903656006e-01
-2.471611499786376953e-01,-1.544465720653533936e-01,-2.876553833484649658e-01,1.417902708053588867e-01
-5.636981874704360962e-02,-4.153880476951599121e-01,-2.600978314876556396e-01,-1.415454894304275513e-01
-1.388274878263473511e-02,-4.951692819595336914e-01,-2.508302628993988037e-01,-2.320293188095092773e-01
-4.733996093273162842e-02,-4.317589402198791504e-01,-2.584519982337951660e-01,-1.590356826782226562e-01
5.339812487363815308e-02,-2.760325372219085693e-01,-2.623702585697174072e-01,-1.406129300594329834e-01
-2.345029264688491821e-02,3.005123138427734375e-01,-2.771319746971130371e-01,-4.919287860393524170e-01
-7.930490374565124512e-02,3.494533300399780273e-01,-2.611139118671417236e-01,-3.924438953399658203e-01
